Start_Date,Assign_ID,Weight_Result
2018-06-27 21:06,6C01728,156.6948
2018-06-27 21:27,6C01729,156.6752
2018-06-27 21:47,6C01730,163.1195
2018-06-27 22:07,6C01731,156.5957
2018-06-27 22:27,6C01732,165.1287
2018-06-27 22:48,6C01733,161.1705
2018-06-27 23:08,6C01734,163.4563
2018-06-27 23:28,6C01735,130.1375
2018-06-27 23:49,6C01736,173.9683
2018-06-28 0:10,7S18412,158.3018
2018-06-28 0:30,7S18413,160.5968
2018-06-28 0:51,7S18414,161.3747
2018-06-28 1:11,7S18415,161.6848
2018-06-28 1:32,7S18416,158.8308
2018-06-28 1:52,7S18417,158.5415
2018-06-28 2:12,7S18430,160.2122
2018-06-28 2:35,7S18431,160.8332
2018-06-28 2:55,7S18432,162.0208
2018-06-28 3:15,7S18433,164.0355
2018-06-28 3:36,7S18434,164.1667
2018-06-28 3:56,7S18435,162.4212
2018-06-28 4:16,7S18436,161.3333
2018-06-28 4:36,7S18437,160.3842
2018-06-28 4:57,P7165794,132.841
2018-06-28 5:18,P7165795,132.048
2018-06-28 5:38,P7165796,132.9752
2018-06-28 5:59,P7165797,136.3125
2018-06-28 6:19,P7165798,135.8343
2018-06-28 6:40,P7165799,137.687
2018-06-28 7:01,P7165800,137.358
2018-06-28 16:57,P7163096,142.1135
2018-06-28 17:18,P7163097,137.8285
2018-06-28 17:38,P7163098,136.894
2018-06-28 17:58,P7163099,139.1783
2018-06-28 18:18,P7163100,140.9532
2018-06-28 18:38,P7165751,138.1757
2018-06-28 18:59,P7165752,137.5435
2018-06-28 19:19,P7165753,136.3503
2018-06-28 19:39,P7165754,136.1553
2018-06-28 20:00,P7165755,137.9323
2018-06-28 20:20,P7165756,136.7257
2018-06-28 20:40,P7165757,139.9115
2018-06-28 21:00,P7165758,137.1923
2018-06-28 21:21,P7165759,138.849
2018-06-28 21:41,P7165760,136.9295
2018-06-29 10:19,P7165761,135.2583
2018-06-29 10:39,P7163079,137.9647
2018-06-29 11:00,P7163072,139.1027
2018-06-29 11:20,P7163073,141.2802
2018-06-29 11:40,P7163074,139.5253
2018-06-29 12:00,P7163075,138.09
2018-06-29 12:21,P7163076,138.5882
2018-06-29 12:41,P7163077,138.9937
2018-06-29 13:01,P7163078,138.7605
2018-06-29 13:22,P7162499,136.375
2018-06-29 13:42,P7162500,136.6698
2018-06-29 14:03,P7165951,138.6713
2018-06-29 14:23,P7165952,137.9683
2018-06-29 14:43,P7165953,137.5575
2018-06-29 15:03,P7163774,138.081
2018-06-29 15:24,P7163775,137.7202
2018-06-29 15:44,P7163776,142.4723
2018-06-29 16:04,P7163777,139.2285
2018-06-29 16:24,P7163778,137.8075
2018-06-29 16:47,P7163779,137.4808
2018-06-29 17:07,P7163780,137.1793
2018-06-29 17:28,P7163781,136.637
2018-06-29 17:48,P7165778,136.9553
2018-06-29 18:09,P7165779,136.7532
2018-06-29 18:29,P7165780,136.8313
2018-06-29 18:49,P7165781,135.4665
2018-06-29 19:09,P7165782,138.2983
2018-06-29 19:29,P7165783,137.5522
2018-06-29 19:50,P7165784,137.6598
2018-06-29 20:10,P7165785,133.2188
2018-06-29 20:30,P7163088,136.847
2018-06-29 20:50,P7163089,137.2945
2018-06-29 21:11,P7163090,138.3638
2018-06-29 21:31,P7163091,142.0173
2018-06-29 21:52,P7163092,140.0407
2018-06-29 22:12,P7163093,140.5962
2018-06-29 22:32,P7163094,139.363
2018-06-29 22:52,P7163095,140.38
2018-07-02 14:32,P7165970,138.1442
2018-07-02 14:52,P7165971,138.9508
2018-07-02 15:12,P7165972,138.8435
2018-07-02 15:32,P7165973,139.2703
2018-07-02 15:52,P7165974,137.5033
2018-07-04 22:54,P7165994,136.3772
2018-07-04 23:17,P7165995,137.1662
2018-07-04 23:39,P7165996,137.7342
2018-07-05 0:01,P7165997,136.1602
2018-07-05 0:23,P7165998,136.0698
2018-07-05 0:45,P7165999,135.0061
2018-07-05 1:06,P7166000,136.426
2018-07-05 1:28,P7163056,136.7883
2018-07-05 1:51,P7163057,139.5812
2018-07-05 2:13,P7163058,141.0296
2018-07-05 2:36,P7163059,138.0623
2018-07-05 2:59,P7163060,136.8211
2018-07-05 3:21,P7163061,139.7054
2018-07-05 3:44,P7163062,142.7951
2018-07-05 4:07,P7163063,138.75
2018-07-05 4:29,P7163064,139.6238
2018-07-05 4:53,P7163065,141.13
2018-07-05 5:15,P7163066,140.1886
2018-07-05 5:37,P7163067,141.2068
2018-07-05 6:00,P7163068,141.6101
2018-07-05 6:24,P7163069,138.8605
2018-07-05 6:48,P7163070,139.6448
2018-07-05 7:10,P7163071,140.7263
2018-07-05 7:32,7S18448,158.2067
2018-07-05 7:55,7S18449,161.0299
2018-07-05 8:18,7S18450,159.9479
2018-07-05 8:40,P7163051,138.7936
2018-07-05 9:02,P7163052,138.7759
2018-07-05 9:24,P7163053,139.2569
2018-07-05 9:46,P7163054,138.9507
2018-07-05 10:09,P7163055,140.0393
2018-07-05 10:32,P7165786,132.9957
2018-07-05 10:53,P7165787,134.7549
2018-07-05 11:17,P7165788,133.8166
2018-07-05 11:40,P7165789,133.7157
2018-07-05 12:02,P7165790,134.4584
2018-07-05 12:23,P7165791,132.2474
2018-07-05 12:45,P7165792,133.2945
2018-07-05 13:08,P7165793,132.6515
2018-07-05 14:42,P7162459,137.12
2018-07-05 15:04,P7162460,138.212
2018-07-05 15:26,P7162461,138.1834
2018-07-05 15:48,P7162462,138.3786
2018-07-05 16:09,P7162463,137.491
2018-07-05 16:31,P7162464,139.1714
2018-07-05 16:54,P7162465,139.3416
2018-07-05 17:17,P7162466,135.5796
2018-07-05 17:42,P7162451,137.71
2018-07-05 18:04,P7162452,138.9232
2018-07-05 18:26,P7162453,138.5548
2018-07-05 18:48,P7162454,140.3093
2018-07-05 19:10,P7162455,139.6717
2018-07-05 19:32,P7162456,138.8638
2018-07-05 19:55,P7162457,137.769
2018-07-05 20:17,P7162458,137.9549
2018-07-05 20:39,P7162457,136.8366
2018-07-05 21:01,P7162458,137.6089
2018-07-05 21:24,P7162459,138.4849
2018-07-05 21:46,P7162460,138.2627
2018-07-05 22:08,P7162461,137.4868
2018-07-05 22:31,P7162462,138.1018
2018-07-05 22:55,P7162463,136.7861
2018-07-05 23:16,P7162464,135.9819
2018-07-06 18:21,P7165980,137.0229
2018-07-06 18:44,P7165981,136.3838
2018-07-06 19:07,P7165982,137.5945
2018-07-06 19:29,P7165983,137.4958
2018-07-06 19:51,P7165984,135.7037
2018-07-06 20:15,P7165985,135.556
2018-07-06 20:38,P7165986,137.978
2018-07-06 21:02,P7163402,140.0031
2018-07-06 21:26,P7165762,134.8039
2018-07-06 21:49,P7165763,138.1543
2018-07-06 22:11,P7165764,136.853
2018-07-06 22:33,P7165765,138.3682
2018-07-06 22:55,P7165766,139.3303
2018-07-06 23:17,P7165767,139.1119
2018-07-06 23:39,P7165768,138.0767
2018-07-07 0:01,P7165769,135.1472
2018-07-07 0:24,P7165962,135.037
2018-07-07 0:48,P7165963,134.7963
2018-07-07 1:12,P7165964,136.1904
2018-07-07 1:35,P7165965,136.2326
2018-07-07 1:57,P7165966,137.8294
2018-07-07 2:20,P7165967,136.4892
2018-07-07 2:43,P7165968,137.8086
2018-07-07 3:06,P7165954,137.9663
2018-07-07 3:29,P7165955,136.9675
2018-07-07 3:51,P7165956,138.0261
2018-07-07 4:14,P7165957,136.8328
2018-07-07 4:37,P7165958,136.0654
2018-07-07 5:00,P7165959,136.955
2018-07-07 5:23,P7165960,137.0938
2018-07-10 13:07,P7162475,137.0135
2018-07-10 13:27,P7162476,136.4907
2018-07-10 13:47,P7162477,136.0617
2018-07-10 14:08,P7162478,139.6953
2018-07-10 14:28,P7162479,138.453
2018-07-10 14:49,P7162480,140.4932
2018-07-10 15:09,P7162481,139.1538
2018-07-10 15:29,P7162482,137.4902
2018-07-10 15:49,P7162483,137.9965
2018-07-10 16:12,P7162484,136.32
2018-07-10 16:32,P7162485,141.3418
2018-07-10 16:52,P7162486,137.2245
2018-07-10 17:12,P7162487,141.3892
2018-07-10 17:32,P7162488,137.8648
2018-07-10 17:53,P7162489,139.69
2018-07-10 18:13,P7162490,140.2898
2018-07-10 18:33,P7162491,139.58
2018-07-10 18:53,P7162492,136.333
2018-07-10 19:14,P7162493,136.2838
2018-07-10 19:34,P7162494,136.9938
2018-07-10 19:54,P7162495,137.4578
2018-07-10 20:15,P7162496,138.615
2018-07-10 20:35,P7162497,137.9662
2018-07-10 20:55,P7162498,137.4193
2018-07-10 21:15,P7162791,141.2967
2018-07-10 21:36,P7162792,140.0712
2018-07-10 21:56,P7162793,140.5122
2018-07-10 22:16,P7162794,139.6212
2018-07-10 22:39,P7162795,140.7917
2018-07-10 22:59,P7162796,139.6168
2018-07-10 23:19,P7162797,138.6728
2018-07-10 23:39,P7162798,138.3107
2018-07-11 0:00,P7162799,142.426
2018-07-12 14:42,P7165961,137.2392
2018-07-12 15:02,P7165969,138.4233
2018-07-12 15:22,P7165975,138.3658
2018-07-12 15:42,P7165976,136.5313
2018-07-12 16:02,P7165977,135.1387
2018-07-12 16:22,P7165978,136.8895
2018-07-12 16:43,P7165979,137.828
2018-07-12 17:03,P7163401,139.4207
2018-07-12 17:23,P7165987,135.3337
2018-07-12 17:44,P7165988,136.0873
2018-07-12 18:04,P7165989,136.6243
2018-07-12 18:24,P7165990,136.644
2018-07-12 18:45,P7165991,136.7495
2018-07-12 19:05,P7165992,136.5002
2018-07-12 19:25,P7165993,136.617
2018-07-12 19:46,P7163403,139.633
2018-07-12 20:06,P7162800,143.2963
2018-07-12 20:26,P7162601,138.8757
2018-07-12 20:47,P7162602,140.0703
2018-07-12 21:09,P7162603,138.7257
2018-07-12 21:29,P7162604,140.6463
2018-07-12 21:49,P7162635,142.3683
2018-07-12 22:09,P7162636,142.8167
2018-07-12 22:30,P7162637,142.7507
2018-07-12 22:50,P7162642,138.5413
2018-07-12 23:10,P7163404,140.8967
2018-07-12 23:30,P7163405,135.4988
2018-07-12 23:50,P7163406,135.9937
2018-07-13 0:11,P7163407,135.2853
2018-07-13 0:31,P7163408,134.4927
2018-07-13 0:51,P7163409,136.6352
2018-07-13 1:11,P7163410,136.4657
2018-07-13 1:31,P7163411,136.8955
2018-07-13 16:13,P7164628,134.912
2018-07-13 16:33,P7164629,135.772
2018-07-13 16:54,P7164630,136.0363
2018-07-13 17:14,P7164631,135.7155
2018-07-13 17:35,P7164632,134.5617
2018-07-13 18:15,P7163481,141.2942
2018-07-13 18:36,P7163482,142.0197
2018-07-13 18:56,P7163483,141.1867
2018-07-13 19:16,P7163484,141.6018
2018-07-13 19:36,P7163485,141.2688
2018-07-13 19:56,P7163486,142.3985
2018-07-13 20:16,P7163487,141.5417
2018-07-13 20:37,P7163488,136.798
2018-07-13 20:57,P7163489,138.1817
2018-07-13 21:17,P7163490,137.2505
2018-07-13 21:37,P7163491,139.3238
2018-07-13 21:58,P7163492,136.5627
2018-07-13 22:18,P7163493,138.21
2018-07-13 22:40,P7163494,138.3845
2018-07-13 23:00,P7163495,140.6932
2018-07-18 20:06,P7162762,136.1222
2018-07-18 20:26,P7162763,136.98
2018-07-18 20:47,P7162764,138.0267
2018-07-18 21:07,P7162765,139.1063
2018-07-18 21:28,P7162766,138.8147
2018-07-18 21:48,P7162767,139.0983
2018-07-18 22:08,P7162768,136.9872
2018-07-18 22:28,P7162769,139.2282
2018-07-18 22:50,P7163496,139.4553
2018-07-18 23:11,P7163497,137.7365
2018-07-18 23:31,P7163498,140.5673
2018-07-18 23:51,P7163499,142.288
2018-07-19 0:11,P7163500,140.8768
2018-07-19 0:31,P7162751,137.1038
2018-07-19 0:52,P7162752,138.8425
2018-07-19 1:12,P7162753,138.0628
2018-07-19 1:32,P7162754,137.7877
2018-07-19 1:52,P7162755,137.3245
2018-07-19 2:12,P7162756,138.5083
2018-07-19 2:32,P7162757,137.3493
2018-07-19 2:52,P7162758,137.5565
2018-07-19 3:13,P7162759,139.0605
2018-07-19 3:33,P7162760,137.8918
2018-07-19 3:53,P7162761,138.9468
2018-07-19 8:19,P7163429,137.5117
2018-07-19 8:39,P7163430,138.3315
2018-07-19 9:00,P7165921,135.449
2018-07-19 9:20,P7165923,138.7522
2018-07-19 9:41,P7165925,137.887
2018-07-19 10:01,P7165927,137.203
2018-07-19 10:21,P7162643,136.8632
2018-07-19 10:42,P7162644,137.5655
2018-07-19 11:02,P7162645,136.9362
2018-07-20 2:41,P7164421,142.954
2018-07-20 3:02,P7164422,139.7992
2018-07-20 3:22,P7164423,142.3177
2018-07-20 3:42,P7164424,145.1685
2018-07-20 4:02,P7164425,144.3342
2018-07-20 4:22,P7162646,135.5728
2018-07-20 4:43,P7162647,133.3848
2018-07-20 5:03,P7162648,134.5742
2018-07-20 5:23,P7162649,135.5633
2018-07-20 5:43,P7162650,132.1538
2018-07-20 6:04,P7164601,137.0345
2018-07-20 6:24,P7164602,137.2575
2018-07-20 6:44,P7164603,135.2897
2018-07-20 7:06,P7164604,133.8727
2018-07-20 7:27,P7164605,134.35
2018-07-20 7:47,P7164606,139.6903
2018-07-20 8:07,P7164607,139.3747
2018-07-20 8:27,P7164608,137.8542
2018-07-20 8:47,P7164609,137.416
2018-07-20 9:07,P7164610,135.8608
2018-07-20 9:28,P7164611,134.1267
2018-07-20 9:48,P7162770,136.469
2018-07-20 10:08,P7162771,137.7202
2018-07-20 10:28,P7162772,136.0857
2018-07-20 10:48,P7162773,137.7115
2018-07-20 11:08,P7162774,138.2137
2018-07-20 11:29,P7162775,138.387
2018-07-20 11:49,P7162776,142.254
2018-07-20 12:09,P7162777,134.841
2018-07-21 5:27,P7162625,138.8287
2018-07-21 5:47,P7162626,135.3187
2018-07-21 6:07,P7162627,138.2625
2018-07-21 6:29,P7162628,137.6442
2018-07-21 6:50,P7162629,136.8502
2018-07-21 7:10,P7162630,140.699
2018-07-21 7:30,P7162631,139.9792
2018-07-21 7:50,P7162632,141.6472
2018-07-21 8:10,P7164612,133.784
2018-07-21 8:31,P7164613,133.0833
2018-07-21 8:51,P7164614,133.245
2018-07-21 9:11,P7164615,135.7027
2018-07-21 9:32,P7164616,135.355
2018-07-21 9:52,P7164617,138.0023
2018-07-21 10:12,P7164618,137.0088
2018-07-21 10:33,P7164619,135.5982
2018-07-21 10:53,P7162780,140.4857
2018-07-21 11:14,P7162781,140.1072
2018-07-21 11:34,P7162782,139.5797
2018-07-21 11:55,P7162783,136.8488
2018-07-22 8:24,P7162784,138.3683
2018-07-22 8:47,P7162785,138.8562
2018-07-22 9:08,P7162786,139.3968
2018-07-22 9:29,P7162788,138.763
2018-07-22 9:51,P7162789,140.7942
2018-07-22 10:12,P7162790,139.9433
2018-07-22 10:33,P7162778,135.6058
2018-07-22 10:54,P7162779,140.6403
2018-07-22 11:15,P7162633,139.1328
2018-07-22 11:36,P7162634,140.2853
2018-07-22 11:57,P7162638,143.1537
2018-07-22 12:18,P7162639,143.0018
2018-07-22 12:39,P7162640,140.7707
2018-07-22 12:59,P7162641,137.9655
2018-07-22 13:21,P7164620,137.5732
2018-07-22 13:42,P7164621,137.1712
2018-07-22 14:02,P7164622,136.7673
2018-07-22 14:24,P7164623,136.9165
2018-07-22 14:45,P7164624,134.4782
2018-07-22 15:06,P7164625,134.9212
2018-07-22 15:29,P7164626,142.2942
2018-07-22 15:50,P7164627,136.5842
2018-07-23 14:56,P7162310,136.4565
2018-07-23 15:16,P7162311,135.9347
2018-07-23 19:22,P7162312,138.653
2018-07-23 19:42,P7162313,138.6977
2018-07-23 20:04,P7162314,138.668
2018-07-26 2:36,P7164633,134.7692
2018-07-26 2:57,P7164635,134.0215
2018-07-26 3:18,P7164637,134.6757
2018-07-26 3:39,P7164638,134.4877
2018-07-26 4:02,P7164639,139.7637
2018-07-26 4:23,P7164640,140.522
2018-07-26 4:44,P7164641,141.6372
2018-07-26 5:05,P7164642,139.499
2018-07-26 5:26,P7164643,137.1413
2018-07-26 5:47,P7164644,139.2055
2018-07-26 6:08,P7164645,138.3532
2018-07-26 6:29,P7164646,141.614
2018-07-26 6:50,P7164647,141.8855
2018-07-26 7:10,P7164648,142.3077
2018-07-26 7:31,P7164649,140.3907
2018-07-26 7:52,P7164650,140.6947
2018-07-26 8:12,P7162315,138.7583
2018-07-26 8:34,P7162316,141.4728
2018-07-26 8:54,P7162317,140.7075
2018-07-26 9:16,P7162318,141.4377
2018-07-26 9:37,P7162319,140.139
2018-07-26 9:58,P7162320,137.4613
2018-07-26 10:19,P7162321,141.616
2018-07-26 15:23,P7162203,136.5935
2018-07-26 15:44,P7162204,137.536
2018-07-26 16:06,P7162205,136.484
2018-07-26 16:27,P7162206,135.6912
2018-07-26 16:48,P7162207,138.9178
2018-07-26 17:12,P7165928,137.6078
2018-07-26 17:32,P7162209,136.7447
2018-07-26 17:54,P7162237,140.994
2018-07-26 18:15,P7162223,138.1785
2018-07-26 18:37,P7162230,137.9222
2018-07-26 18:58,P7162216,136.9852
2018-07-26 19:19,P7163428,137.0558
2018-07-26 21:24,P7163412,137.1915
2018-07-26 21:45,P7163413,136.7572
2018-07-26 22:06,P7163414,136.2973
2018-07-26 22:27,P7163415,137.4532
2018-07-26 22:47,P7163416,137.012
2018-07-26 23:08,P7163417,138.3363
2018-07-26 23:28,P7163418,139.097
2018-07-26 23:51,P7163419,139.9577
2018-07-27 0:12,P7165945,135.4918
2018-07-27 0:32,P7165946,137.4355
2018-07-27 0:52,P7165947,138.2678
2018-07-27 1:13,P7165948,138.3417
2018-07-27 1:33,P7165949,138.2828
2018-07-27 1:53,P7165950,137.4423
2018-07-27 2:14,P7164401,143.333
2018-07-27 2:35,P7164402,144.0438
2018-07-27 2:55,P7164434,140.062
2018-07-27 3:15,P7164435,141.201
2018-07-27 3:36,P7164436,143.55
2018-07-27 3:57,P7164437,141.6882
2018-07-27 4:17,P7164438,141.8443
2018-07-27 4:37,P7164439,141.1257
2018-07-27 4:58,P7165937,135.5367
2018-07-27 5:19,P7165938,137.0963
2018-07-27 5:40,P7165939,135.9525
2018-07-27 6:00,P7165940,136.5988
2018-07-27 6:23,P7165941,136.4482
2018-07-27 6:43,P7165942,136.2328
2018-07-27 7:04,P7165943,137.7025
2018-07-27 7:24,P7165944,137.3348
2018-07-27 7:45,P7164450,136.2993
2018-07-27 8:05,P7165852,139.6312
2018-07-27 8:26,P7165851,138.8852
2018-07-27 8:47,P7165853,137.5092
2018-07-27 9:09,P7165854,136.7043
2018-07-27 9:30,P7165855,136.8852
2018-07-27 9:50,P7165856,136.166
2018-07-27 10:12,P7165857,136.683
2018-07-27 10:33,P7165911,136.6638
2018-07-27 10:54,P7165912,136.6828
2018-07-27 11:16,P7165913,135.6597
2018-07-27 11:37,P7165914,136.7315
2018-07-27 11:58,P7165915,137.7437
2018-07-27 12:19,P7165916,138.7877
2018-07-27 12:40,P7165917,137.1787
2018-07-27 13:03,P7165918,135.5942
2018-07-27 13:24,P7165919,138.204
2018-07-27 13:45,P7165920,138.076
2018-07-27 14:07,P7165901,137.9545
2018-07-27 14:28,P7165902,137.2013
2018-07-27 14:49,P7165903,135.4783
2018-07-27 15:11,P7165904,135.5072
2018-07-27 15:32,P7165905,136.185
2018-07-27 15:54,P7165906,138.0447
2018-07-27 16:14,P7165907,134.8787
2018-07-27 16:35,P7165908,135.9228
2018-07-27 16:56,P7165909,136.9835
2018-07-27 17:17,P7165910,137.6093
2018-07-27 18:10,P7164558,138.6487
2018-07-27 18:31,P7164559,137.598
2018-07-27 18:52,P7164562,137.3172
2018-07-27 19:13,P7162217,136.0098
2018-07-27 19:36,P7162231,136.236
2018-07-27 19:57,P7162238,136.5582
2018-07-27 20:18,P7162210,137.8795
2018-07-27 20:38,P7162224,137.4783
2018-07-27 20:59,P7162244,137.0393
2018-07-27 21:20,P7164442,138.7122
2018-07-27 21:40,P7164443,137.7723
2018-07-27 22:01,P7164444,137.6247
2018-07-27 22:22,P7164445,138.1502
2018-07-27 22:42,P7164446,137.2293
2018-07-27 23:03,P7164447,135.9955
2018-07-27 23:24,P7164448,140.4267
2018-07-27 23:45,P7164449,137.5783
2018-07-28 0:06,P7165894,135.3367
2018-07-28 0:27,P7165895,136.8238
2018-07-28 0:48,P7165896,139.2703
2018-07-28 1:09,P7165897,135.889
2018-07-28 1:30,P7165898,136.0547
2018-07-28 1:51,P7165899,137.179
2018-07-28 2:14,P7165900,136.0552
2018-07-28 2:35,P7162301,138.9713
2018-07-28 2:56,P7162302,138.3398
2018-07-28 3:17,P7162303,140.4523
2018-07-28 3:37,P7162304,139.096
2018-07-28 3:58,P7162305,140.3207
2018-07-31 11:20,P7165867,139.3185
2018-07-31 11:42,P7165868,138.9337
2018-07-31 12:03,P7165869,137.5775
2018-07-31 12:23,P7165870,136.8652
2018-07-31 12:45,P7165871,135.4653
2018-07-31 13:08,P7165872,136.1428
2018-07-31 13:29,P7165873,139.8455
2018-07-31 13:51,P7165874,139.3097
2018-07-31 14:12,P7165875,137.994
2018-07-31 14:34,P7165876,134.0905
2018-07-31 14:55,P7165877,136.648
2018-07-31 15:16,P7165878,140.0473
2018-07-31 15:37,P7165879,140.732
2018-07-31 15:58,P7165880,138.5695
2018-07-31 16:19,P7165881,138.0378
2018-07-31 16:40,P7165882,137.9292
2018-07-31 17:01,P7165883,137.084
2018-07-31 17:23,P7165884,139.024
2018-07-31 17:43,P7165885,136.4675
2018-07-31 18:04,P7165886,137.2933
2018-07-31 18:24,P7165887,136.7603
2018-07-31 18:45,P7165888,136.6398
2018-07-31 19:06,P7165889,135.88
2018-07-31 19:29,P7165890,138.2723
2018-07-31 19:50,P7165891,138.0383
2018-07-31 20:11,P7165892,135.5278
2018-07-31 20:31,P7165893,139.1058
2018-07-31 20:52,P7164557,137.6767
2018-07-31 21:14,P7164560,137.2185
2018-07-31 21:34,P7164561,138.2082
2018-07-31 21:55,P7164563,139.2152
2018-07-31 22:16,P7164569,137.5383
2018-07-31 22:37,P7164565,139.2775
2018-07-31 22:58,P7164585,136.636
2018-07-31 23:18,P7164581,140.7985
2018-07-31 23:39,P7164577,136.1972
2018-08-01 0:00,P7164573,136.0493
2018-08-01 0:21,P7162246,140.0713
2018-08-01 0:42,P7162218,138.1022
2018-08-01 1:04,P7162225,136.8693
2018-08-01 1:25,P7162239,136.21
2018-08-01 1:46,P7162211,137.169
2018-08-01 2:09,P7162232,138.415
2018-08-01 2:30,P7162605,136.5545
2018-08-01 2:51,P7162606,138.6818
2018-08-01 3:12,P7162607,140.3187
2018-08-01 3:32,P7162608,138.6588
2018-08-01 3:53,P7162609,137.8447
2018-08-01 4:14,P7162610,138.4395
2018-08-01 4:35,P7162611,139.743
2018-08-01 4:56,P7162612,138.1602
2018-08-01 5:17,P7162613,140.814
2018-08-01 5:38,P7162614,140.3345
2018-08-01 6:00,P7162615,136.2173
2018-08-01 6:21,P7162616,134.4708
2018-08-01 6:42,P7162617,139.0357
2018-08-01 7:02,P7162618,138.057
2018-08-01 7:24,P7162619,140.5815
2018-08-01 7:45,P7162620,142.321
2018-08-01 8:06,P7162621,138.9268
2018-08-01 8:27,P7162622,140.8997
2018-08-01 8:51,P7162623,139.074
2018-08-01 9:12,P7162624,140.6392
2018-08-01 9:34,P7164413,133.7867
2018-08-01 9:55,P7164414,143.0617
2018-08-01 10:15,P7164415,142.841
2018-08-01 10:36,P7164416,143.4697
2018-08-01 10:56,P7164417,139.658
2018-08-01 11:17,P7164418,142.837
2018-08-01 11:38,P7164419,141.2788
2018-08-01 11:58,P7164420,140.593
2018-08-01 12:19,P7163420,139.9078
2018-08-01 12:40,P7163421,139.509
2018-08-01 13:02,P7163422,139.226
2018-08-01 13:22,P7163423,138.9803
2018-08-01 13:43,P7163424,140.4183
2018-08-01 14:04,P7163425,138.7965
2018-08-01 14:25,P7163426,139.02
2018-08-01 14:46,P7163427,138.8027
2018-08-02 9:10,P7162245,138.3987
2018-08-02 9:30,P7164566,138.7467
2018-08-02 9:51,P7164570,138.4303
2018-08-02 10:12,P7164574,138.2473
2018-08-02 10:32,P7164578,137.6295
2018-08-02 10:53,P7164582,139.7195
2018-08-02 11:16,P7164586,136.3643
2018-08-02 11:37,P7164595,134.4552
2018-08-02 11:58,P7164596,134.0262
2018-08-02 12:19,P7164597,134.6722
2018-08-02 12:40,P7165858,135.5315
2018-08-02 13:01,P7165859,136.012
2018-08-02 13:23,P7165860,138.4222
2018-08-02 13:44,P7165861,140.3908
2018-08-02 14:05,P7164412,132.3698
2018-08-02 14:25,P7164426,137.4077
2018-08-02 14:46,P7164427,137.0147
2018-08-02 15:07,P7164428,140.9545
2018-08-02 15:28,P7164429,144.9527
2018-08-02 15:48,P7164430,140.4527
2018-08-02 16:09,P7164431,142.9407
2018-08-02 16:30,P7164432,142.867
2018-08-02 22:08,P7164598,134.1742
2018-08-02 22:29,P7164599,133.643
2018-08-02 22:50,P7164600,134.1953
2018-08-02 23:11,P7164701,135.9512
2018-08-02 23:32,P7164702,137.2765
2018-08-02 23:54,P7164703,135.6748
2018-08-03 0:15,P7164704,134.8505
2018-08-03 0:38,P7164567,138.1818
2018-08-03 1:00,P7164568,138.4072
2018-08-03 1:21,P7164594,131.9628
2018-08-03 1:43,P7164571,135.4518
2018-08-03 2:04,P7164572,139.2102
2018-08-03 2:26,P7164707,133.7723
2018-08-03 2:47,P7164575,136.7812
2018-08-03 3:07,P7164576,133.4025
2018-08-03 3:29,P7164708,134.0447
2018-08-03 3:50,P7164579,139.2915
2018-08-03 4:12,P7164580,138.2015
2018-08-03 4:33,P7164710,132.5683
2018-08-03 4:54,P7164583,139.1128
2018-08-03 5:15,P7164584,139.4627
2018-08-03 5:36,P7164718,139.0158
2018-08-03 5:58,P7164587,134.4438
2018-08-03 6:19,P7164588,134.8197
2018-08-03 6:40,P7164715,133.3307
2018-08-03 7:03,P7162247,137.9462
2018-08-03 7:24,P7162248,137.9287
2018-08-03 7:45,P7162249,137.5612
2018-08-03 8:07,P7162219,137.1933
2018-08-03 8:28,P7162220,136.6933
2018-08-03 8:49,P7162221,136.6643
2018-08-03 9:10,P7162222,135.3255
2018-08-03 9:32,P7162240,137.3885
2018-08-03 9:53,P7162241,137.1623
2018-08-03 10:15,P7162242,136.3238
2018-08-03 10:36,P7162243,135.6205
2018-08-03 10:57,P7162233,136.9193
2018-08-03 11:19,P7162234,138.6745
2018-08-03 11:41,P7162235,137.3113
2018-08-03 12:02,P7162236,137.0372
2018-08-03 12:23,P7162226,138.1415
2018-08-03 12:44,P7162227,136.4297
2018-08-03 13:05,P7162228,137.4295
2018-08-03 13:28,P7162229,136.0112
2018-08-04 22:30,P7163080,139.6493
2018-08-04 22:51,P7163081,138.2612
2018-08-04 23:12,P7163082,142.7978
2018-08-04 23:33,P7163083,142.0458
2018-08-04 23:53,P7163084,143.4558
2018-08-05 0:14,P7163085,141.1517
2018-08-05 0:35,P7163086,143.1862
2018-08-05 0:56,P7163087,136.6097
2018-08-05 1:17,P7162323,141.7013
2018-08-05 1:39,P7162324,141.579
2018-08-05 2:00,P7162325,138.372
2018-08-05 2:21,P7162326,136.8463
2018-08-05 2:42,P7162327,137.0588
2018-08-05 3:04,P7162328,138.057
2018-08-05 3:24,P7162329,137.7027
2018-08-05 3:45,P7162330,137.2055
2018-08-05 4:07,P7162331,136.9805
2018-08-05 4:31,P7162332,141.613
2018-08-05 4:52,P7162333,141.4295
2018-08-05 5:13,P7162334,141.6523
2018-08-05 5:34,P7162335,141.7872
2018-08-05 5:55,P7162336,137.7477
2018-08-05 6:17,P7162337,138.0162
2018-08-05 6:38,P7162338,137.972
2018-08-05 6:59,P7162339,137.5368
2018-08-05 7:20,P7162340,138.6345
2018-08-05 7:41,P7162341,138.3798
2018-08-05 8:02,P7162342,138.6203
